candidate_rank,frame_index,capture_time_s,used_for_calibration,selected_rank,score,num_charuco,num_aruco,corner_fraction,sharpness,centroid_u,centroid_v,centroid_u_norm,centroid_v_norm,bbox_area_norm,bbox_diag_norm,edge_margin_px,edge_margin_norm,radius_norm,corner_radius_norm_max,grid_col,grid_row,corner_grid_cells,edge_corners_lrtb,radius_bin,size_bin,selected_reprojection_mean_px
654,1404,74.703000,0,,0.791526,44.000000,30.000000,0.916667,6767.901409,1093.767427,494.587050,0.569967,0.458375,0.139809,0.354213,266.397064,0.246664,0.115135,0.472917,3,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,1,3,
655,1405,74.812000,0,,0.791211,44.000000,30.000000,0.916667,7064.927230,1099.319955,501.616289,0.572861,0.464890,0.141699,0.356470,271.698425,0.251573,0.114380,0.469187,4,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,1,3,
656,1406,74.922000,0,,0.819547,48.000000,31.000000,1.000000,7066.966786,1100.073574,510.179229,0.573254,0.472826,0.141934,0.356847,280.344086,0.259578,0.110494,0.463648,4,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,1,3,
657,1407,75.031000,0,,0.789704,44.000000,30.000000,0.916667,7129.700968,1102.435973,517.290434,0.574485,0.479417,0.143372,0.358557,285.967010,0.264784,0.109285,0.459137,4,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,1,3,
658,1408,75.125000,0,,0.789199,44.000000,30.000000,0.916667,7417.645804,1106.423811,524.744201,0.576563,0.486325,0.144374,0.359784,292.843781,0.271152,0.109990,0.455771,4,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,1,3,
659,1409,75.234000,0,,0.818376,48.000000,31.000000,1.000000,7468.663800,1108.937851,528.201830,0.577873,0.489529,0.145271,0.360937,295.486603,0.273599,0.111120,0.455837,4,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,1,3,
660,1410,75.328000,0,,0.789529,44.000000,30.000000,0.916667,7273.761233,1110.832829,533.866617,0.578860,0.494779,0.145546,0.361289,301.159424,0.278851,0.111769,0.457971,4,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,1,3,
661,1411,75.437000,0,,0.790509,44.000000,30.000000,0.916667,7472.742945,1111.341615,540.205815,0.579125,0.500654,0.146198,0.362108,301.335022,0.279014,0.111904,0.464501,4,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,1,3,
662,1412,75.531000,0,,0.791499,44.000000,30.000000,0.916667,7491.667060,1112.123901,546.160824,0.579533,0.506173,0.146874,0.362996,294.920837,0.273075,0.112815,0.471106,4,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,1,3,
663,1413,75.640000,0,,0.821596,48.000000,31.000000,1.000000,7651.622788,1113.905641,551.012812,0.580462,0.510670,0.147767,0.364031,289.254517,0.267828,0.114786,0.477309,4,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,1,3,
664,1414,75.750000,0,,0.793097,44.000000,30.000000,0.916667,7699.895485,1114.639898,554.916260,0.580844,0.514288,0.147886,0.364253,285.292114,0.264159,0.116103,0.481759,4,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,1,3,
665,1415,75.859000,0,,0.823187,48.000000,31.000000,1.000000,7297.456772,1118.000454,558.741672,0.582595,0.517833,0.148543,0.364933,280.705627,0.259913,0.119499,0.487916,4,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,1,3,
666,1416,75.968000,1,61,0.824690,48.000000,31.000000,1.000000,7628.467354,1122.466782,565.351307,0.584923,0.523959,0.150372,0.367053,272.056885,0.251905,0.124787,0.497932,4,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,1,3,0.310536
667,1417,76.078000,0,,0.825313,48.000000,31.000000,1.000000,7191.230550,1119.577875,571.389149,0.583417,0.529554,0.150287,0.367094,266.611328,0.246862,0.125155,0.502084,4,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,2,3,
668,1418,76.172000,0,,0.826012,48.000000,31.000000,1.000000,7567.104434,1116.214826,578.237162,0.581665,0.535901,0.149161,0.365785,260.659668,0.241352,0.126159,0.506747,4,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,2,3,
669,1419,76.281000,0,,0.798090,44.000000,30.000000,0.916667,7314.308752,1117.536531,585.157507,0.582354,0.542315,0.150176,0.366897,252.610229,0.233898,0.130940,0.515044,4,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,2,3,
670,1420,76.375000,0,,0.828262,48.000000,31.000000,1.000000,7405.418469,1116.444438,592.279977,0.581784,0.548916,0.150109,0.366865,245.709717,0.227509,0.134770,0.521749,4,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,2,3,
671,1421,76.484000,0,,0.829284,48.000000,31.000000,1.000000,7469.661980,1116.438126,598.447624,0.581781,0.554632,0.150397,0.367184,239.052246,0.221345,0.139088,0.528558,4,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,2,3,
672,1422,76.593000,0,,0.801046,44.000000,30.000000,0.916667,7740.479794,1118.524170,603.102629,0.582868,0.558946,0.151091,0.367915,233.598938,0.216295,0.143818,0.534748,4,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,2,3,
673,1423,76.703000,0,,0.831045,48.000000,31.000000,1.000000,7784.260611,1121.166842,606.997609,0.584245,0.562556,0.151631,0.368466,229.240723,0.212260,0.148395,0.540301,4,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,2,3,
674,1424,76.797000,0,,0.832927,48.000000,31.000000,1.000000,6729.718355,1128.743635,613.987582,0.588194,0.569034,0.153310,0.370186,220.072083,0.203770,0.158391,0.552845,4,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3,0/0/0/0,2,3,
675,1425,76.906000,0,,0.806026,44.000000,30.000000,0.916667,5934.149588,1139.570145,622.587499,0.593835,0.577004,0.155584,0.372246,208.916504,0.193441,0.171667,0.567952,4,2,2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 4:4 5:1 5:2 5:3 5:4,0/0/0/0,2,3,
676,1426,77.015000,0,,0.837338,48.000000,31.000000,1.000000,5939.592812,1150.586623,631.175284,0.599576,0.584963,0.157197,0.373647,198.497986,0.183794,0.185117,0.582254,4,2,2:3 3:1 3:2 3:3 4:1 4:2 4:3 4:4 5:1 5:2 5:3 5:4,0/0/0/0,2,3,
677,1427,77.109000,0,,0.840092,48.000000,31.000000,1.000000,4822.612432,1165.039132,640.313235,0.607107,0.593432,0.158474,0.374640,186.977234,0.173127,0.201005,0.600612,4,2,3:1 3:2 3:3 3:4 4:1 4:2 4:3 4:4 5:1 5:2 5:3 5:4,0/0/0/0,2,3,
678,1428,77.218000,0,,0.843247,48.000000,31.000000,1.000000,4703.600812,1182.860386,651.602544,0.616394,0.603895,0.160337,0.376474,173.671692,0.160807,0.220643,0.621646,4,3,3:1 3:2 3:3 3:4 4:1 4:2 4:3 4:4 5:2 5:3 5:4,0/0/0/0,2,3,
679,1429,77.312000,0,,0.846185,48.000000,31.000000,1.000000,5419.307221,1197.729319,663.060454,0.624142,0.614514,0.162017,0.378102,160.568848,0.148675,0.238850,0.641233,4,3,3:1 3:2 3:3 3:4 4:1 4:2 4:3 4:4 5:2 5:3 5:4,0/0/0/0,2,3,
680,1430,77.406000,0,,0.848145,48.000000,31.000000,1.000000,6017.882563,1205.528670,674.950390,0.628207,0.625533,0.159304,0.374914,151.863098,0.140614,0.253754,0.654301,4,3,3:1 3:2 3:3 3:4 4:2 4:3 4:4 5:2 5:3 5:4,0/0/0/0,2,3,
681,1431,77.500000,0,,0.849614,48.000000,31.000000,1.000000,6046.657741,1214.012141,683.518380,0.632627,0.633474,0.156620,0.371613,145.860596,0.135056,0.266103,0.664093,4,3,3:1 3:2 3:3 3:4 4:2 4:3 4:4 5:2 5:3 5:4,0/0/0/0,2,3,
682,1432,77.593000,0,,0.850371,48.000000,31.000000,1.000000,5900.431590,1221.119783,687.449081,0.636331,0.637117,0.155403,0.370154,143.829163,0.133175,0.273449,0.669141,4,3,3:2 3:3 3:4 4:2 4:3 4:4 5:2 5:3 5:4,0/0/0/0,2,3,
683,1433,77.703000,1,62,0.852021,48.000000,31.000000,1.000000,5183.239531,1238.178173,693.629402,0.645221,0.642845,0.152364,0.366814,141.466492,0.130987,0.288075,0.680139,4,3,3:2 3:3 3:4 4:2 4:3 4:4 5:2 5:3 5:4,0/0/0/0,2,3,0.324895
684,1434,77.797000,0,,0.802403,41.000000,29.000000,0.854167,4099.193291,1251.317689,703.331408,0.652068,0.651836,0.150263,0.364150,141.611755,0.131122,0.303904,0.689628,4,3,3:2 3:3 3:4 4:2 4:3 4:4 5:2 5:3 5:4,0/0/0/0,2,3,
685,1435,77.906000,0,,0.825570,44.000000,30.000000,0.916667,4485.693461,1281.932109,695.910518,0.668021,0.644959,0.148721,0.361736,142.752197,0.132178,0.313828,0.698246,4,3,3:2 3:3 3:4 4:2 4:3 4:4 5:2 5:3 5:4,0/0/0/0,2,3,
686,1436,78.015000,0,,0.826670,44.000000,30.000000,0.916667,4241.632328,1299.786008,698.645728,0.677325,0.647494,0.145671,0.357613,142.661987,0.132094,0.326185,0.705579,4,3,3:2 3:3 3:4 4:2 4:3 4:4 5:2 5:3 5:4,0/0/0/0,2,3,
687,1437,78.125000,0,,0.857257,48.000000,31.000000,1.000000,5246.147855,1313.165154,703.806512,0.684297,0.652277,0.142424,0.354077,140.209167,0.129823,0.338093,0.715043,4,3,3:2 3:3 3:4 4:2 4:3 4:4 5:2 5:3 5:4,0/0/0/0,2,3,
688,1438,78.218000,0,,0.857935,48.000000,31.000000,1.000000,5147.617782,1321.331608,707.960922,0.688552,0.656127,0.143502,0.355316,131.017456,0.121312,0.346201,0.719569,4,3,3:2 3:3 3:4 4:2 4:3 4:4 5:2 5:3 5:4,0/0/0/0,2,3,
689,1439,78.328000,1,63,0.867562,48.000000,31.000000,1.000000,5007.018537,1330.803537,713.257753,0.693488,0.661036,0.146822,0.359910,118.754700,0.109958,0.356006,0.727959,4,3,3:2 3:3 3:4 4:2 4:3 4:4 5:2 5:3 5:4 6:4,0/0/0/4,2,3,0.248333
690,1440,78.422000,0,,0.845247,44.000000,30.000000,0.916667,4336.247112,1342.317103,717.434279,0.699488,0.664907,0.148593,0.362353,111.704163,0.103430,0.366032,0.737369,4,3,3:2 3:3 3:4 4:2 4:3 4:4 5:2 5:3 5:4 6:3 6:4,0/0/0/5,2,3,
691,1441,78.531000,0,,0.853845,44.000000,30.000000,0.916667,4153.578755,1363.474987,720.443403,0.710513,0.667695,0.151792,0.366287,103.343994,0.095689,0.380625,0.751683,4,3,3:2 3:3 3:4 4:2 4:3 4:4 5:2 5:3 5:4 6:3 6:4,0/0/0/6,3,3,
692,1442,78.640000,0,,0.852009,44.000000,30.000000,0.916667,4528.188217,1383.355710,719.303327,0.720873,0.666639,0.150110,0.363704,107.499939,0.099537,0.391289,0.760818,5,3,3:2 3:3 3:4 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/1/0/6,3,3,
693,1443,78.750000,0,,0.852586,44.000000,30.000000,0.916667,5593.835986,1393.794051,721.122276,0.726313,0.668325,0.147655,0.360291,107.592834,0.099623,0.398875,0.765142,5,3,3:2 3:3 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/2/0/6,3,3,
694,1444,78.843000,0,,0.853644,44.000000,30.000000,0.916667,5586.112769,1402.388453,723.824682,0.730791,0.670829,0.145819,0.358274,107.342896,0.099392,0.406072,0.770914,5,3,3:2 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/3/0/7,3,3,
695,1445,78.953000,0,,0.852780,44.000000,30.000000,0.916667,4994.238355,1411.856861,724.375343,0.735725,0.671340,0.144136,0.356011,109.471313,0.101362,0.412125,0.776099,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/3/0/7,3,3,
696,1446,79.047000,1,64,0.855744,44.000000,30.000000,0.916667,4814.413906,1425.354487,724.609010,0.742759,0.671556,0.145539,0.357234,107.305298,0.099357,0.420389,0.784720,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/4/0/8,3,3,0.286366
697,1447,79.156000,0,,0.840066,42.000000,29.000000,0.875000,4413.932197,1453.047982,736.059145,0.757190,0.682168,0.138931,0.348158,107.992371,0.099993,0.445717,0.790119,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/5/0/8,3,3,
698,1448,79.265000,0,,0.800280,38.000000,28.000000,0.791667,3845.040632,1421.117987,703.510278,0.740551,0.652002,0.135969,0.341939,105.909851,0.098065,0.402417,0.733998,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3,0/3/0/6,2,3,
699,1449,79.359000,1,65,0.783202,34.000000,26.000000,0.708333,3804.151926,1504.905959,774.814774,0.784214,0.718086,0.134819,0.343240,104.277222,0.096553,0.506634,0.816050,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/8/0/8,3,3,0.370130
700,1450,79.468000,0,,0.859228,44.000000,30.000000,0.916667,5120.484224,1502.398954,720.595413,0.782907,0.667836,0.143773,0.351749,109.910339,0.101769,0.465200,0.821346,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/10/0/8,3,3,
701,1451,79.562000,0,,0.851731,44.000000,30.000000,0.916667,6090.882101,1507.714730,713.573162,0.785677,0.661328,0.143209,0.350936,119.346436,0.110506,0.463979,0.819910,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/10/0/8,3,3,
702,1452,79.656000,0,,0.845625,44.000000,30.000000,0.916667,5934.025196,1510.130882,708.124355,0.786936,0.656278,0.141962,0.349244,126.802124,0.117409,0.462072,0.817554,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/10/0/6,3,3,
703,1453,79.765000,0,,0.877000,48.000000,31.000000,1.000000,5812.850859,1517.163811,705.030366,0.790601,0.653411,0.141447,0.348266,124.076660,0.114886,0.464724,0.818252,5,3,4:1 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/10/0/1,3,3,
704,1454,79.875000,1,66,0.881674,48.000000,31.000000,1.000000,6430.776159,1524.258629,704.558837,0.794298,0.652974,0.140771,0.347342,118.589355,0.109805,0.469068,0.821190,5,3,4:1 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/11/0/1,3,3,0.273972
705,1455,79.984000,1,67,0.883139,48.000000,31.000000,1.000000,6539.024171,1527.374565,704.641664,0.795922,0.653051,0.139946,0.346240,116.871216,0.108214,0.471157,0.822580,5,3,4:1 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/12/0/1,3,3,0.229314
706,1456,80.093000,0,,0.855391,44.000000,30.000000,0.916667,6429.013440,1530.583477,704.457084,0.797594,0.652880,0.139548,0.345636,114.673462,0.106179,0.473148,0.824147,5,3,4:1 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/12/0/1,3,3,
707,1457,80.187000,0,,0.857870,44.000000,30.000000,0.916667,6418.108909,1534.538355,703.433176,0.799655,0.651931,0.139540,0.345541,111.812500,0.103530,0.475134,0.826023,5,3,4:1 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/12/0/1,3,3,
708,1458,80.297000,1,68,0.886318,48.000000,31.000000,1.000000,6329.764648,1536.304797,702.705744,0.800576,0.651256,0.139102,0.344978,111.911011,0.103621,0.475866,0.825491,5,3,4:1 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/12/0/1,3,3,0.247196
709,1459,80.390000,0,,0.860404,44.000000,30.000000,0.916667,5597.064755,1541.511100,701.757917,0.803289,0.650378,0.139039,0.344791,108.051636,0.100048,0.478743,0.827861,5,3,4:1 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/12/0/1,3,3,
710,1460,80.500000,1,69,0.896290,48.000000,31.000000,1.000000,6501.784840,1547.094396,698.160135,0.806198,0.647044,0.140190,0.346225,101.394409,0.093884,0.480373,0.830174,5,3,4:1 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/12/0/0,3,3,0.266412
711,1461,80.593000,1,70,0.895847,48.000000,31.000000,1.000000,6516.633961,1545.478378,695.809653,0.805356,0.644865,0.140354,0.346448,101.592529,0.094067,0.477971,0.828244,5,3,4:1 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/12/0/0,3,3,0.274944
712,1462,80.703000,0,,0.872043,44.000000,30.000000,0.916667,6164.163732,1544.720961,695.566539,0.804961,0.644640,0.141844,0.348507,95.205444,0.088153,0.477330,0.831135,5,3,4:1 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/12/0/0,3,3,
713,1463,80.797000,1,71,0.877884,44.000000,30.000000,0.916667,6322.391243,1548.618059,696.141390,0.806992,0.645173,0.142214,0.349114,88.563965,0.082004,0.480249,0.835916,5,3,4:1 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/12/0/0,3,3,0.228992
714,1464,80.906000,1,72,0.909515,48.000000,31.000000,1.000000,6079.346108,1551.172284,694.908833,0.808323,0.644030,0.142721,0.349793,85.673218,0.079327,0.481265,0.837471,5,3,4:1 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/12/0/0,3,3,0.292724
715,1465,81.015000,1,73,0.915508,48.000000,31.000000,1.000000,5508.707257,1550.840708,693.281703,0.808150,0.642522,0.145534,0.353789,78.513794,0.072698,0.480144,0.840598,5,3,4:1 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/12/0/0,3,3,0.375509
716,1466,81.109000,1,74,0.922626,48.000000,31.000000,1.000000,5394.887643,1551.612610,691.748317,0.808553,0.641101,0.148106,0.357677,70.095947,0.064904,0.479822,0.844752,5,3,4:1 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/13/0/0,3,3,0.321043
717,1467,81.218000,1,75,0.867498,42.000000,29.000000,0.875000,5003.698627,1537.193821,681.314189,0.801039,0.631431,0.144960,0.354662,75.579468,0.069981,0.464540,0.797101,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/11/0/0,3,3,0.321032
718,1468,81.328000,0,,0.846067,40.000000,28.000000,0.833333,4926.296667,1519.833005,679.981857,0.791992,0.630196,0.141664,0.350913,84.736694,0.078460,0.452129,0.798559,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/9/0/0,3,3,
719,1469,81.422000,0,,0.851004,40.000000,28.000000,0.833333,4741.705073,1520.910895,680.114869,0.792554,0.630320,0.142809,0.352977,78.636719,0.072812,0.452926,0.800090,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/9/0/0,3,3,
720,1470,81.531000,1,76,0.850987,40.000000,28.000000,0.833333,4595.605534,1516.601010,678.698943,0.790308,0.629007,0.141962,0.352970,78.027588,0.072248,0.449270,0.796842,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/9/0/0,3,3,0.204720
721,1471,81.640000,1,77,0.875833,44.000000,29.000000,0.916667,4390.822732,1514.725173,675.597660,0.789330,0.626133,0.141779,0.352953,82.369385,0.076268,0.446367,0.790375,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/8/0/0,3,3,0.233602
722,1472,81.750000,1,78,0.892263,46.000000,30.000000,0.958333,4019.882772,1519.171554,672.544771,0.791648,0.623304,0.144484,0.357639,77.781616,0.072020,0.447799,0.779083,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/10/0/0,3,3,0.262727
723,1473,81.843000,0,,0.850393,42.000000,29.000000,0.875000,4191.550268,1504.073823,668.321264,0.783780,0.619389,0.142218,0.355365,91.688965,0.084897,0.435396,0.765935,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/10/0/0,3,3,
724,1474,81.937000,1,79,0.876156,44.000000,30.000000,0.916667,4478.074350,1508.803228,674.078239,0.786245,0.624725,0.147246,0.362149,86.907227,0.080470,0.441570,0.815868,5,3,4:2 4:3 5:2 5:3 5:4 6:2 6:3 6:4,0/12/0/0,3,3,0.243819
725,1475,82.047000,0,,0.869390,44.000000,30.000000,0.916667,4557.714601,1500.539603,669.564021,0.781938,0.620541,0.145852,0.361062,93.889404,0.086935,0.433634,0.806682,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/12/0/0,3,3,
726,1476,82.156000,0,,0.861736,44.000000,30.000000,0.916667,4673.784309,1491.939883,664.412659,0.777457,0.615767,0.144885,0.360322,101.852905,0.094308,0.425169,0.796618,5,3,4:2 4:3 5:2 5:3 5:4 6:2 6:3 6:4,0/12/0/0,3,3,
727,1477,82.265000,0,,0.854782,44.000000,30.000000,0.916667,4813.588473,1484.220822,661.677806,0.773435,0.613232,0.143533,0.359055,109.321777,0.101224,0.418540,0.788681,5,3,4:2 4:3 5:2 5:3 5:4 6:2 6:3 6:4,0/11/0/0,3,3,
728,1478,82.375000,0,,0.845494,44.000000,30.000000,0.916667,4607.720850,1473.914850,659.253989,0.768064,0.610986,0.141996,0.357662,119.499268,0.110647,0.410308,0.779114,5,3,4:2 4:3 5:2 5:3 5:4 6:2 6:3 6:4,0/9/0/0,3,3,
729,1479,82.484000,0,,0.835971,44.000000,30.000000,0.916667,4158.814459,1460.227719,657.586637,0.760932,0.609441,0.140784,0.356071,134.665649,0.124690,0.400156,0.767585,5,3,4:2 4:3 5:2 5:3 5:4 6:2 6:3 6:4,0/7/0/0,3,3,
730,1480,82.609000,0,,0.832897,44.000000,30.000000,0.916667,4099.873233,1443.765284,658.400145,0.752353,0.610195,0.138862,0.354202,150.182373,0.139058,0.389422,0.756847,5,3,4:2 4:3 5:2 5:3 5:4 6:2 6:3 6:4,0/6/0/0,3,3,
731,1481,82.718000,0,,0.826799,44.000000,30.000000,0.916667,3455.541560,1416.112585,657.086405,0.737943,0.608977,0.136613,0.351049,181.286621,0.167858,0.370116,0.735471,5,3,4:2 4:3 5:2 5:3 5:4 6:2 6:3 6:4,0/6/0/0,2,3,
732,1482,82.828000,0,,0.820229,44.000000,30.000000,0.916667,3530.124671,1389.758623,656.540173,0.724210,0.608471,0.133762,0.347960,193.458252,0.179128,0.352239,0.716104,5,3,3:2 3:3 4:2 4:3 5:2 5:3 5:4 6:2 6:3 6:4,0/3/0/0,2,3,
733,1483,82.937000,0,,0.815580,44.000000,30.000000,0.916667,4179.100148,1370.812073,651.760870,0.714337,0.604042,0.132098,0.346202,200.678955,0.185814,0.336942,0.699376,5,3,3:2 3:3 4:2 4:3 5:2 5:3 5:4 6:2 6:3 6:4,0/1/0/0,2,3,
734,1484,83.047000,0,,0.840605,48.000000,31.000000,1.000000,5039.071608,1358.779582,647.383242,0.708066,0.599984,0.130273,0.344257,207.108704,0.191767,0.326462,0.687410,4,2,3:2 3:3 4:2 4:3 5:2 5:3 5:4 6:2 6:3 6:4,0/0/0/0,2,3,
735,1485,83.156000,0,,0.811498,44.000000,30.000000,0.916667,5231.500121,1357.571838,646.630205,0.707437,0.599287,0.130450,0.344537,208.336548,0.192904,0.325232,0.686292,4,2,3:2 3:3 4:2 4:3 5:2 5:3 5:4 6:2 6:3 6:4,0/0/0/0,2,3,
736,1486,83.265000,0,,0.811688,44.000000,30.000000,0.916667,5163.826033,1357.657507,648.639746,0.707482,0.601149,0.130363,0.344775,206.994080,0.191661,0.326435,0.688303,4,3,3:2 3:3 4:2 4:3 5:2 5:3 5:4 6:2 6:3 6:4,0/0/0/0,2,3,
737,1487,83.375000,0,,0.811815,44.000000,30.000000,0.916667,5212.345357,1357.961440,649.882265,0.707640,0.602301,0.130307,0.344858,205.945190,0.190690,0.327352,0.689625,4,3,3:2 3:3 4:2 4:3 5:2 5:3 5:4 6:2 6:3 6:4,0/0/0/0,2,3,
738,1488,83.468000,0,,0.841795,48.000000,31.000000,1.000000,5079.395640,1359.616145,649.343776,0.708502,0.601801,0.130776,0.345119,205.214783,0.190014,0.328137,0.691032,4,3,3:2 3:3 4:2 4:3 5:2 5:3 5:4 6:2 6:3 6:4,0/0/0/0,2,3,
739,1489,83.578000,0,,0.814106,44.000000,30.000000,0.916667,5226.891990,1364.163241,650.456691,0.710872,0.602833,0.131488,0.345838,203.280579,0.188223,0.331788,0.694781,4,3,3:2 3:3 4:2 4:3 5:2 5:3 5:4 6:2 6:3 6:4,0/0/0/0,2,3,
