candidate_rank,frame_index,capture_time_s,used_for_calibration,selected_rank,score,num_charuco,num_aruco,corner_fraction,sharpness,centroid_u,centroid_v,centroid_u_norm,centroid_v_norm,bbox_area_norm,bbox_diag_norm,edge_margin_px,edge_margin_norm,radius_norm,grid_col,grid_row,corner_grid_cells,edge_corners_lrtb,radius_bin,size_bin,selected_reprojection_mean_px
399,1058,48.594000,0,,0.750764,40.000000,27.000000,0.833333,4353.679097,1278.748201,779.819136,0.666362,0.722724,0.123573,0.345351,102.065796,0.094505,0.393147,4,3,3:2 3:3 3:4 4:2 4:3 4:4 5:2 5:3 5:4,0/0/0/6,1,3,
400,1060,48.719000,0,,0.715001,36.000000,26.000000,0.750000,4834.312535,1286.605425,765.886288,0.670456,0.709811,0.124940,0.347564,110.783997,0.102578,0.382298,4,3,3:2 3:3 3:4 4:2 4:3 4:4 5:2 5:3 5:4,0/0/0/4,1,3,
401,1062,48.844000,0,,0.705159,36.000000,26.000000,0.750000,4604.040688,1303.462918,759.271550,0.679241,0.703681,0.123496,0.346863,121.404907,0.112412,0.383701,4,3,3:2 3:3 3:4 4:2 4:3 4:4 5:2 5:3 5:4,0/0/0/2,1,3,
402,1064,48.969000,0,,0.702017,36.000000,26.000000,0.750000,5409.945257,1316.155102,754.147756,0.685855,0.698932,0.123935,0.347714,126.463074,0.117095,0.385009,4,3,3:2 3:3 3:4 4:2 4:3 4:4 5:2 5:3 5:4 6:4,0/0/0/1,1,3,
403,1066,49.094000,0,,0.732127,40.000000,27.000000,0.833333,6003.726288,1326.173640,753.552942,0.691075,0.698381,0.126025,0.350402,130.531372,0.120862,0.389525,4,3,3:2 3:3 3:4 4:2 4:3 4:4 5:2 5:3 5:4 6:3 6:4,0/0/0/0,1,3,
404,1068,49.234000,0,,0.733104,40.000000,27.000000,0.833333,6157.725116,1330.065678,749.761989,0.693104,0.694867,0.126965,0.351419,133.462219,0.123576,0.387975,4,3,3:2 3:3 3:4 4:2 4:3 4:4 5:2 5:3 5:4 6:3 6:4,0/0/0/0,1,3,
405,1070,49.359000,0,,0.734342,40.000000,27.000000,0.833333,6024.841390,1329.060855,745.914642,0.692580,0.691302,0.128405,0.352960,135.449768,0.125416,0.383884,4,3,3:2 3:3 3:4 4:2 4:3 4:4 5:2 5:3 5:4 6:3 6:4,0/0/0/0,1,3,
406,1072,49.484000,0,,0.737728,40.000000,27.000000,0.833333,5282.721584,1335.122668,738.457654,0.695739,0.684391,0.131457,0.356559,139.847595,0.129489,0.380299,4,3,3:2 3:3 3:4 4:2 4:3 4:4 5:2 5:3 5:4 6:3 6:4,0/0/0/0,1,3,
407,1074,49.625000,0,,0.771978,38.000000,27.000000,0.791667,4886.871363,1365.704625,742.778433,0.711675,0.688395,0.155406,0.378281,84.521973,0.078261,0.400747,4,3,3:2 3:3 3:4 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/2/0/2,1,3,
408,1076,49.766000,0,,0.800759,42.000000,28.000000,0.875000,4786.765020,1384.478867,743.677925,0.721459,0.689229,0.156150,0.379381,87.199890,0.080741,0.411950,5,3,3:2 3:3 3:4 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/4/0/2,1,3,
409,1078,49.906000,1,42,0.802618,42.000000,28.000000,0.875000,4840.871578,1402.888527,744.613679,0.731052,0.690096,0.156677,0.380153,86.964722,0.080523,0.423135,5,3,3:2 3:3 3:4 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/5/0/2,1,3,0.692561
410,1080,50.031000,0,,0.749670,40.000000,27.000000,0.833333,5824.448731,1397.919885,739.926286,0.728463,0.685752,0.136532,0.362866,135.701904,0.125650,0.416411,5,3,3:2 3:3 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/5/0/0,1,3,
411,1081,50.125000,0,,0.722496,36.000000,26.000000,0.750000,5782.152342,1399.626638,739.558523,0.729352,0.685411,0.137836,0.364108,129.320984,0.119742,0.417084,5,3,3:2 3:3 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/5/0/0,1,3,
412,1083,50.266000,0,,0.731839,36.000000,26.000000,0.750000,5778.825249,1405.946391,748.974487,0.732645,0.694138,0.138176,0.364513,120.001709,0.111113,0.428517,5,3,3:2 3:3 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/5/0/2,1,3,
413,1085,50.406000,0,,0.734970,36.000000,26.000000,0.750000,5872.303274,1413.423601,752.345540,0.736542,0.697262,0.138192,0.364803,117.343628,0.108652,0.435578,5,3,3:2 3:3 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/5/0/2,1,3,
414,1087,50.547000,0,,0.735808,36.000000,26.000000,0.750000,5683.371907,1423.037913,752.990372,0.741552,0.697859,0.138157,0.365149,117.364319,0.108671,0.441578,5,3,3:2 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/5/0/2,1,3,
415,1089,50.672000,0,,0.772496,40.000000,27.000000,0.833333,5494.955273,1431.001843,763.220074,0.745702,0.707340,0.138912,0.365991,111.418823,0.103166,0.454663,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/6/0/3,1,3,
416,1090,50.766000,0,,0.776032,40.000000,27.000000,0.833333,5515.790613,1437.894171,769.319519,0.749293,0.712993,0.138013,0.365249,107.097412,0.099164,0.463710,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/6/0/4,1,3,
417,1092,50.906000,0,,0.783867,40.000000,27.000000,0.833333,5561.151148,1444.555109,777.322726,0.752765,0.720410,0.138174,0.365520,99.266235,0.091913,0.474280,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/6/0/5,1,3,
418,1094,51.031000,1,43,0.794580,40.000000,27.000000,0.833333,4924.067464,1454.941785,787.824567,0.758177,0.730143,0.138846,0.366820,89.386780,0.082766,0.489124,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/7/0/7,1,3,0.765896
419,1095,51.125000,0,,0.784855,39.000000,26.000000,0.812500,5170.357413,1452.081311,787.390101,0.756686,0.729741,0.135367,0.360400,86.365295,0.079968,0.487173,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/7/0/7,1,3,
420,1097,51.266000,1,44,0.785039,39.000000,26.000000,0.812500,5018.608242,1468.023760,791.959049,0.764994,0.733975,0.133597,0.359598,85.658447,0.079313,0.499932,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/8/0/7,1,3,0.747982
421,1099,51.391000,0,,0.731770,33.000000,24.000000,0.687500,4369.157877,1461.663493,788.743467,0.761680,0.730995,0.125975,0.346296,84.068420,0.077841,0.493629,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/7/0/7,1,3,
422,1101,51.516000,0,,0.765279,37.000000,25.000000,0.770833,5495.640281,1474.732514,799.227059,0.768490,0.740711,0.125451,0.346139,80.740601,0.074760,0.509958,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/7/0/7,2,3,
423,1102,51.609000,0,,0.758450,36.000000,24.000000,0.750000,5480.396327,1483.093136,796.394516,0.772847,0.738086,0.125191,0.346127,80.127930,0.074193,0.512114,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/7/0/6,2,3,
424,1104,51.719000,0,,0.738459,34.000000,23.000000,0.708333,5375.263488,1495.831119,788.647863,0.779485,0.730906,0.122842,0.344572,83.336060,0.077163,0.512698,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/7/0/4,2,3,
425,1106,51.844000,0,,0.740326,34.000000,23.000000,0.708333,5393.373000,1497.349462,790.100462,0.780276,0.732253,0.123095,0.344958,81.741272,0.075686,0.514773,5,3,4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/7/0/4,2,3,
426,1108,51.969000,0,,0.739395,34.000000,23.000000,0.708333,5398.177991,1502.542929,788.166016,0.782982,0.730460,0.123245,0.345733,83.459045,0.077277,0.516121,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/7/0/4,2,3,
427,1110,52.078000,0,,0.729057,32.000000,23.000000,0.666667,5478.895694,1491.934647,790.761639,0.777454,0.732865,0.124925,0.346785,80.007690,0.074081,0.512264,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/7/0/6,2,3,
428,1112,52.203000,0,,0.695576,30.000000,22.000000,0.625000,5525.792429,1472.074320,800.355593,0.767105,0.741757,0.111088,0.322543,80.903015,0.074910,0.509493,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/5/0/6,2,2,
429,1114,52.328000,0,,0.705015,31.000000,23.000000,0.645833,5418.718432,1466.954172,806.238073,0.764437,0.747209,0.111679,0.323201,79.579468,0.073685,0.511935,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/5/0/7,2,2,
430,1116,52.437000,0,,0.735784,35.000000,24.000000,0.729167,5310.753214,1475.933451,811.187932,0.769116,0.751796,0.112018,0.323786,79.869202,0.073953,0.521200,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/5/0/7,2,2,
431,1118,52.562000,0,,0.704136,31.000000,23.000000,0.645833,5265.082109,1473.821265,805.067733,0.768015,0.746124,0.111695,0.323511,81.264954,0.075245,0.514605,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/6/0/7,2,2,
432,1120,52.672000,0,,0.703604,31.000000,23.000000,0.645833,5325.718901,1476.456945,805.312087,0.769389,0.746350,0.111258,0.322926,81.546997,0.075506,0.516253,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/6/0/7,2,2,
433,1122,52.797000,0,,0.733988,35.000000,24.000000,0.729167,5115.214503,1487.362085,811.082111,0.775071,0.751698,0.111111,0.323048,81.869263,0.075805,0.527288,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/6/0/7,2,2,
434,1124,52.906000,0,,0.734872,35.000000,24.000000,0.729167,5171.104773,1491.945808,811.465735,0.777460,0.752054,0.111282,0.323441,81.560181,0.075519,0.530123,5,3,4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/7/0/7,2,2,
435,1126,53.016000,0,,0.704690,31.000000,23.000000,0.645833,5273.451788,1488.451322,805.676915,0.775639,0.746689,0.111432,0.323684,81.765564,0.075709,0.523129,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/7/0/7,2,2,
436,1128,53.125000,0,,0.732519,35.000000,24.000000,0.729167,5196.469616,1493.449697,810.368100,0.778244,0.751036,0.110575,0.322476,83.402649,0.077225,0.529979,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/7/0/7,2,2,
437,1130,53.250000,0,,0.731040,35.000000,24.000000,0.729167,5316.435180,1490.820818,809.843424,0.776874,0.750550,0.110224,0.321947,84.365723,0.078116,0.528080,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/6/0/7,2,2,
438,1132,53.359000,0,,0.729897,35.000000,24.000000,0.729167,5150.324177,1495.120801,809.028943,0.779115,0.749795,0.110005,0.321919,85.801697,0.079446,0.529722,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/7/0/7,2,2,
439,1134,53.469000,0,,0.700291,31.000000,23.000000,0.645833,5189.941192,1489.684129,803.207634,0.776281,0.744400,0.110435,0.322466,85.519043,0.079184,0.521657,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/7/0/7,2,2,
440,1136,53.578000,0,,0.730348,35.000000,24.000000,0.729167,5160.363830,1497.828631,809.191823,0.780526,0.749946,0.110084,0.322092,85.665466,0.079320,0.531352,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/7/0/7,2,2,
441,1138,53.672000,0,,0.730733,35.000000,24.000000,0.729167,5265.169723,1497.752975,810.331794,0.780486,0.751003,0.109782,0.321693,84.847778,0.078563,0.532306,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/7/0/7,2,2,
442,1140,53.781000,0,,0.702339,31.000000,23.000000,0.645833,5050.971897,1494.035637,806.569379,0.778549,0.747516,0.109990,0.322105,83.158997,0.076999,0.526979,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/7/0/7,2,2,
443,1142,53.891000,0,,0.702345,31.000000,23.000000,0.645833,5140.704554,1498.102271,807.979866,0.780668,0.748823,0.109355,0.321497,82.766602,0.076636,0.530448,5,3,4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/8/0/7,2,2,
444,1144,53.984000,0,,0.732950,35.000000,24.000000,0.729167,5050.895949,1502.686530,815.221751,0.783057,0.755535,0.108699,0.320485,81.528564,0.075489,0.539294,5,3,4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/7/0/7,2,2,
445,1146,54.094000,0,,0.700630,31.000000,23.000000,0.645833,5206.677509,1493.027426,809.414395,0.778024,0.750152,0.108115,0.319740,82.624634,0.076504,0.528911,5,3,4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/7/0/7,2,2,
446,1148,54.187000,0,,0.698771,31.000000,23.000000,0.645833,5136.758171,1493.501563,807.826654,0.778271,0.748681,0.107888,0.319512,84.434631,0.078180,0.527782,5,3,4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/7/0/7,2,2,
447,1150,54.281000,0,,0.727786,35.000000,24.000000,0.729167,5176.621199,1500.105577,812.115785,0.781712,0.752656,0.107682,0.319247,85.722839,0.079373,0.535157,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/7/0/7,2,2,
448,1152,54.375000,0,,0.725846,35.000000,24.000000,0.729167,5177.062752,1499.217470,810.042718,0.781249,0.750735,0.107496,0.318979,87.479309,0.080999,0.532858,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/7/0/7,2,2,
449,1154,54.484000,0,,0.693615,31.000000,23.000000,0.645833,4998.163844,1490.437189,803.239138,0.776674,0.744429,0.106906,0.318050,88.376282,0.081830,0.522100,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/7/0/7,2,2,
450,1156,54.578000,0,,0.721935,35.000000,24.000000,0.729167,4517.707057,1489.766047,807.371786,0.776324,0.748259,0.106078,0.316513,88.724121,0.082152,0.525334,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/6/0/7,2,2,
451,1158,54.672000,0,,0.687539,31.000000,23.000000,0.645833,4506.696903,1472.959520,798.857924,0.767566,0.740369,0.104936,0.314544,90.357117,0.083664,0.508663,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/5/0/7,2,2,
452,1160,54.766000,0,,0.716149,35.000000,24.000000,0.729167,4564.283332,1470.945292,803.704464,0.766517,0.744860,0.103626,0.312325,89.511414,0.082881,0.511835,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/5/0/7,2,2,
453,1162,54.859000,0,,0.749281,37.000000,25.000000,0.770833,4685.645116,1484.470779,795.107029,0.773565,0.736893,0.115886,0.338298,85.889648,0.079527,0.511773,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/7/0/7,2,2,
454,1164,54.953000,0,,0.717096,33.000000,24.000000,0.687500,4510.555308,1477.288304,787.251520,0.769822,0.729612,0.115354,0.337617,86.830444,0.080399,0.501050,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/7/0/7,2,2,
455,1166,55.047000,0,,0.748225,37.000000,25.000000,0.770833,4808.701218,1476.984306,791.487224,0.769664,0.733538,0.116450,0.337775,86.784851,0.080356,0.504496,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/7/0/7,2,2,
456,1169,55.156000,0,,0.753758,37.000000,25.000000,0.770833,4699.052114,1481.894155,789.461500,0.772222,0.731660,0.119422,0.340041,84.762268,0.078484,0.505512,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/7/0/7,2,2,
457,1171,55.250000,0,,0.753201,37.000000,25.000000,0.770833,4478.336778,1482.239693,787.162512,0.772402,0.729530,0.120014,0.340375,86.130798,0.079751,0.503759,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/7/0/7,2,3,
458,1173,55.344000,1,45,0.778308,39.000000,26.000000,0.812500,4400.353045,1500.530683,786.863442,0.781934,0.729252,0.123455,0.345789,80.194580,0.074254,0.513894,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/9/0/7,2,3,0.622836
459,1176,55.469000,0,,0.740464,35.000000,25.000000,0.729167,3885.292299,1492.994465,773.718966,0.778006,0.717070,0.125588,0.346666,92.062622,0.085243,0.498813,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/9/0/6,1,3,
460,1179,55.578000,0,,0.780497,40.000000,27.000000,0.833333,3004.979402,1491.023532,775.379607,0.776979,0.718609,0.129125,0.348475,93.363098,0.086447,0.499014,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/10/0/5,1,3,
461,1181,55.672000,0,,0.773870,40.000000,27.000000,0.833333,3302.317796,1475.288220,765.869087,0.768780,0.709795,0.130097,0.348089,100.302551,0.092873,0.482196,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/10/0/4,1,3,
462,1183,55.766000,0,,0.768877,40.000000,27.000000,0.833333,4144.108365,1463.622226,760.712447,0.762700,0.705016,0.129771,0.346300,104.104248,0.096393,0.471260,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/5/0/3,1,3,
463,1186,55.875000,0,,0.734702,36.000000,26.000000,0.750000,4184.358359,1455.678328,751.328089,0.758561,0.696319,0.129546,0.345204,107.859192,0.099870,0.459118,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/5/0/3,1,3,
464,1188,55.969000,0,,0.757423,40.000000,27.000000,0.833333,3931.099409,1447.389795,750.438058,0.754242,0.695494,0.128884,0.343566,114.028748,0.105582,0.453557,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/5/0/2,1,3,
465,1191,56.078000,0,,0.776888,38.000000,27.000000,0.791667,4074.815164,1428.680516,746.721832,0.744492,0.692050,0.144585,0.358803,85.726746,0.079377,0.439681,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/5/0/3,1,3,
466,1193,56.172000,1,46,0.800600,42.000000,28.000000,0.875000,4180.637285,1433.403128,744.078660,0.746953,0.689600,0.145737,0.360081,92.918091,0.086035,0.440305,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/5/0/3,1,3,0.532647
467,1195,56.266000,0,,0.789689,42.000000,28.000000,0.875000,3922.085127,1438.950675,732.039675,0.749844,0.678443,0.145948,0.359596,105.871155,0.098029,0.434198,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/5/0/2,1,3,
468,1198,56.375000,1,47,0.814932,44.000000,29.000000,0.916667,4390.866201,1437.640675,732.565795,0.749161,0.678930,0.154625,0.367464,91.981262,0.085168,0.433814,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/5/0/3,1,3,0.219967
469,1200,56.469000,0,,0.807203,44.000000,29.000000,0.916667,4861.910045,1434.043415,723.393182,0.747287,0.670429,0.153460,0.365507,100.232605,0.092808,0.424728,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/5/0/3,1,3,
470,1203,56.594000,1,48,0.833908,46.000000,30.000000,0.958333,5055.788161,1440.068075,727.812355,0.750426,0.674525,0.160585,0.372495,85.873230,0.079512,0.431676,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/5/0/4,1,3,0.502351
471,1206,56.703000,0,,0.799925,42.000000,29.000000,0.875000,4939.452962,1440.704494,720.930424,0.750758,0.668147,0.161066,0.372932,91.200989,0.084445,0.426973,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/5/0/4,1,3,
472,1208,56.797000,0,,0.793208,42.000000,29.000000,0.875000,4882.471682,1439.938715,712.943241,0.750359,0.660744,0.161670,0.373666,98.697388,0.091386,0.420757,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/5/0/3,1,3,
473,1211,56.906000,1,49,0.818375,44.000000,30.000000,0.916667,4759.964432,1451.531286,717.003430,0.756400,0.664507,0.168437,0.380562,86.937744,0.080498,0.430821,5,3,4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/6/0/4,1,3,0.281218
474,1213,57.000000,1,50,0.839470,48.000000,31.000000,1.000000,5016.056191,1448.974383,708.970488,0.755067,0.657063,0.167562,0.379611,95.999268,0.088888,0.423623,5,3,4:1 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/6/0/4,1,3,0.510358
475,1215,57.094000,1,51,0.834981,48.000000,31.000000,1.000000,5061.098168,1444.311900,705.356789,0.752638,0.653713,0.165461,0.377231,100.766785,0.093303,0.418219,5,3,4:1 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/6/0/3,1,3,0.254248
476,1218,57.219000,1,52,0.835653,48.000000,31.000000,1.000000,5193.398552,1442.410767,706.301866,0.751647,0.654589,0.165003,0.376746,99.788452,0.092397,0.417670,5,3,4:1 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/6/0/3,1,3,0.537194
477,1221,57.328000,0,,0.807271,44.000000,30.000000,0.916667,5130.908964,1439.312536,708.024331,0.750033,0.656186,0.165043,0.376829,98.625488,0.091320,0.416918,5,3,4:1 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/6/0/4,1,3,
478,1223,57.422000,0,,0.807951,44.000000,30.000000,0.916667,5021.469825,1435.422311,709.476551,0.748005,0.657532,0.165874,0.377901,97.469788,0.090250,0.415507,5,3,4:1 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/6/0/4,1,3,
479,1225,57.516000,0,,0.808368,44.000000,30.000000,0.916667,5147.209328,1433.027954,710.307680,0.746758,0.658302,0.166191,0.378315,96.754150,0.089587,0.414605,5,3,4:1 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/6/0/4,1,3,
480,1227,57.609000,1,53,0.838203,48.000000,31.000000,1.000000,5210.380866,1433.648911,710.445457,0.747081,0.658430,0.166964,0.379282,95.982361,0.088873,0.415088,5,3,4:1 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/6/0/4,1,3,0.491634
481,1229,57.703000,1,54,0.835383,48.000000,31.000000,1.000000,5086.075817,1434.000122,707.363184,0.747264,0.655573,0.166739,0.379095,99.258118,0.091906,0.413141,5,3,4:1 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/6/0/4,1,3,0.233722
482,1231,57.797000,1,55,0.830616,48.000000,31.000000,1.000000,4806.694727,1436.715729,702.165199,0.748679,0.650756,0.166796,0.379321,105.071594,0.097289,0.411263,5,3,4:1 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/6/0/3,1,3,0.511300
483,1233,57.906000,0,,0.797302,44.000000,30.000000,0.916667,4694.873528,1441.049880,697.198373,0.750938,0.646152,0.167109,0.379945,110.333923,0.102161,0.410683,5,3,4:1 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/6/0/2,1,3,
484,1235,58.000000,1,56,0.820000,48.000000,31.000000,1.000000,4934.713917,1443.982786,691.141806,0.752466,0.640539,0.165932,0.378895,118.318176,0.109554,0.408633,5,3,4:1 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/6/0/2,1,3,0.506792
485,1237,58.094000,0,,0.783116,44.000000,30.000000,0.916667,4882.620994,1441.448639,684.882703,0.751146,0.634738,0.164298,0.377424,127.236633,0.117812,0.403060,5,3,4:1 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/6/0/1,1,3,
486,1239,58.203000,0,,0.809532,48.000000,31.000000,1.000000,4879.150646,1437.936999,678.508406,0.749316,0.628831,0.162583,0.376052,136.685974,0.126561,0.396877,5,3,4:1 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/6/0/0,1,3,
487,1241,58.297000,1,57,0.808531,48.000000,31.000000,1.000000,4598.825954,1434.313192,671.255510,0.747427,0.622109,0.159970,0.373738,148.567993,0.137563,0.390207,5,3,4:1 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/6/0/0,1,3,0.294789
488,1243,58.391000,0,,0.808044,48.000000,31.000000,1.000000,4713.063874,1435.184347,664.514626,0.747881,0.615862,0.159411,0.373615,156.483459,0.144892,0.386960,5,3,4:1 4:2 4:3 4:4 5:2 5:3 5:4 6:2 6:3 6:4,0/6/0/0,1,3,
489,1245,58.500000,0,,0.807827,48.000000,31.000000,1.000000,4871.463794,1438.369881,657.897827,0.749541,0.609729,0.158440,0.372892,164.664490,0.152467,0.385516,5,3,4:1 4:2 4:3 4:4 5:1 5:2 5:3 5:4 6:2 6:3 6:4,0/6/0/0,1,3,
490,1247,58.609000,0,,0.778365,44.000000,30.000000,0.916667,4833.672769,1439.488140,652.623623,0.750124,0.604841,0.156857,0.371509,161.446777,0.149488,0.383546,5,3,4:1 4:2 4:3 4:4 5:1 5:2 5:3 5:4 6:2 6:3 6:4,0/6/0/0,1,3,
491,1249,58.703000,0,,0.778526,44.000000,30.000000,0.916667,4755.521072,1444.964419,647.220114,0.752978,0.599833,0.156811,0.371569,155.529541,0.144009,0.384615,5,2,4:1 4:2 4:3 4:4 5:1 5:2 5:3 5:4 6:2 6:3 6:4,0/6/0/0,1,3,
492,1251,58.812000,1,58,0.778624,44.000000,30.000000,0.916667,4934.933754,1449.401212,642.115334,0.755290,0.595102,0.156826,0.371753,151.077759,0.139887,0.385272,5,2,4:1 4:2 4:3 5:1 5:2 5:3 5:4 6:2 6:3 6:4,0/6/0/0,1,3,0.205994
493,1253,58.922000,1,59,0.807410,48.000000,31.000000,1.000000,4945.315192,1449.444061,636.354927,0.755312,0.589764,0.155903,0.370884,150.518921,0.139369,0.382732,5,2,4:1 4:2 4:3 5:1 5:2 5:3 5:4 6:2 6:3 6:4,0/6/0/0,1,3,0.225010
494,1255,59.016000,0,,0.778220,44.000000,30.000000,0.916667,5168.821275,1450.951338,633.549814,0.756098,0.587164,0.155847,0.370835,148.930542,0.137899,0.382579,5,2,4:1 4:2 4:3 5:1 5:2 5:3 5:4 6:1 6:2 6:3 6:4,0/6/0/0,1,3,
495,1257,59.125000,0,,0.778276,44.000000,30.000000,0.916667,5138.890197,1451.936152,632.793056,0.756611,0.586463,0.156066,0.371130,147.879639,0.136926,0.382949,5,2,4:1 4:2 4:3 5:1 5:2 5:3 5:4 6:1 6:2 6:3 6:4,0/6/0/0,1,3,
496,1259,59.234000,0,,0.777575,44.000000,30.000000,0.916667,5263.141790,1446.008506,631.530117,0.753522,0.585292,0.153983,0.369316,152.109131,0.140842,0.378281,5,2,4:1 4:2 4:3 5:1 5:2 5:3 5:4 6:1 6:2 6:3 6:4,0/6/0/0,1,3,
